ts_wall,time_stm32,time_px4,time_gps,load1,load2,load3,load4,load5,load6,thrust,torque,voltage,current,rpm,temperature,_FORMAT
1753330243.5116162,0.659511387348175,0.4099239408969879,14.104609489440918,19.244983673095703,28.931428909301758,25.475629806518555,10.765146255493164,6.5702691078186035,19.846860885620117,24.985279083251953,24.57630729675293,8.221163749694824,17.71457290649414,0.790438711643219,9.304435729980469,<15f
1753330243.5614843,10.578498840332031,23.07726287841797,25.407821655273438,12.340166091918945,2.5659782886505127,10.510991096496582,27.995929718017578,15.347524642944336,27.469446182250977,6.448360919952393,15.3328218460083,23.350011825561523,4.221617221832275,2.999011754989624,5.470116138458252,<15f
1753330243.6121485,26.95768928527832,22.21877098083496,19.17266082763672,13.260956764221191,22.814863204956055,28.63827133178711,5.5289459228515625,2.5422191619873047,25.508543014526367,1.0175496339797974,18.682981491088867,6.251281261444092,23.84693145751953,16.490991592407227,6.78285551071167,<15f
1753330243.662644,3.1927878856658936,0.81264728307724,12.163921356201172,3.503711223602295,18.83807945251465,17.655670166015625,19.61443519592285,25.304367065429688,14.381449699401855,19.576791763305664,7.374178409576416,22.00847816467285,24.285892486572266,23.04380226135254,8.181175231933594,<15f
1753330243.7132797,7.016968250274658,24.50982666015625,3.3831593990325928,3.374631643295288,9.805159568786621,15.961063385009766,5.918058395385742,26.938817977905273,0.8595765233039856,4.804689884185791,24.254274368286133,2.929433584213257,19.5408878326416,6.896300315856934,17.267436981201172,<15f
1753330243.7640672,9.411837577819824,22.832046508789062,27.47902488708496,1.237013816833496,13.002385139465332,15.544200897216797,3.199293375015259,1.5833501815795898,21.08860969543457,27.149808883666992,7.106608867645264,11.92550277709961,11.629685401916504,12.888726234436035,6.66234016418457,<15f
1753330243.8144658,10.62051010131836,8.815590858459473,10.995515823364258,5.825007438659668,20.076839447021484,1.2464442253112793,29.24962615966797,21.155431747436523,10.011506080627441,1.0798481702804565,20.872282028198242,15.283602714538574,15.844147682189941,28.480581283569336,14.167951583862305,<15f
1753330243.8646667,20.91077995300293,6.158795356750488,6.010978698730469,15.900906562805176,29.559200286865234,13.81149673461914,27.744468688964844,8.059861183166504,13.088767051696777,2.056952714920044,25.177087783813477,26.983699798583984,24.50091552734375,20.843278884887695,16.8577938079834,<15f
1753330243.9152694,15.293882369995117,15.939652442932129,12.461684226989746,16.412424087524414,14.687042236328125,26.126758575439453,16.890121459960938,20.019332885742188,29.345237731933594,15.473626136779785,24.75503921508789,11.926835060119629,8.398486137390137,21.155773162841797,25.19821548461914,<15f
1753330243.9658523,19.53870391845703,22.708839416503906,7.8085432052612305,16.57722282409668,28.495838165283203,9.283476829528809,4.722410202026367,25.18183135986328,22.62932777404785,5.997463703155518,14.387975692749023,12.602546691894531,19.013181686401367,21.02009391784668,4.14305305480957,<15f
1753330244.0164824,12.819618225097656,23.97629165649414,24.02094841003418,2.4348859786987305,4.321784019470215,1.4552559852600098,16.762943267822266,21.432077407836914,21.246761322021484,22.00544548034668,20.901575088500977,16.967403411865234,10.5609130859375,13.570246696472168,19.733814239501953,<15f
1753330244.0672314,7.04371452331543,22.171743392944336,2.6141417026519775,17.677574157714844,16.93395233154297,10.417085647583008,11.818835258483887,3.460122585296631,11.056436538696289,24.423128128051758,11.609359741210938,0.3004074990749359,10.985608100891113,4.694404602050781,4.460407733917236,<15f
1753330244.1177652,2.9636476039886475,19.462289810180664,5.857456207275391,10.26966667175293,20.16215705871582,2.453403949737549,2.4344680309295654,4.898606777191162,20.14594078063965,11.24221420288086,9.82629680633545,8.385224342346191,22.736474990844727,18.866809844970703,24.579883575439453,<15f
1753330244.1683495,22.32145881652832,22.54909896850586,20.133289337158203,9.360157012939453,11.616568565368652,2.150425434112549,6.124863147735596,10.757492065429688,21.694435119628906,9.84967041015625,27.531885147094727,20.247920989990234,28.22435188293457,12.78933334350586,10.398600578308105,<15f
1753330244.2187707,26.028596878051758,14.242680549621582,13.258020401000977,7.842649459838867,13.048460960388184,18.83945655822754,27.974679946899414,8.648042678833008,18.901987075805664,23.70779037475586,19.26888084411621,4.911495685577393,10.684121131896973,16.51434898376465,13.483755111694336,<15f
