ts_wall,time_stm32,time_px4,time_gps,load1,load2,load3,load4,load5,load6,thrust,torque,voltage,current,rpm,temperature,_FORMAT
1753282107.6553063,8.813841819763184,18.752098083496094,0.713450014591217,28.855125427246094,1.3144268989562988,8.072985649108887,18.7232608795166,2.609123706817627,16.710227966308594,18.650461196899414,13.304757118225098,10.787676811218262,9.976431846618652,13.095291137695312,7.228219509124756,<15f
1753282107.6630945,20.891752243041992,24.593774795532227,25.806922912597656,27.29442596435547,13.658327102661133,11.066752433776855,27.311443328857422,1.8773715496063232,22.302183151245117,18.484577178955078,12.234752655029297,0.02882888913154602,28.508508682250977,25.382429122924805,27.510652542114258,<15f
1753282107.7137098,16.575851440429688,21.063459396362305,7.685426235198975,25.929101943969727,16.853187561035156,15.31235122680664,7.579793930053711,11.63849925994873,1.747910737991333,29.36284637451172,12.577997207641602,5.588807106018066,10.78754711151123,21.273595809936523,4.756648540496826,<15f
1753282107.7641692,0.6514608860015869,25.682044982910156,0.9239202737808228,15.009881973266602,24.95372772216797,24.835205078125,8.387040138244629,22.26515007019043,3.838181257247925,29.71817398071289,14.904003143310547,22.663747787475586,23.231746673583984,9.447888374328613,11.428815841674805,<15f
1753282107.8146896,17.404619216918945,16.186038970947266,21.69927978515625,10.740897178649902,10.002696990966797,5.895559787750244,15.518067359924316,22.210397720336914,4.0158772468566895,3.0126800537109375,28.07242202758789,8.14341926574707,22.709749221801758,20.6634464263916,29.43698501586914,<15f
1753282107.864911,1.6576346158981323,13.67409896850586,27.010786056518555,20.855695724487305,26.400182723999023,16.504425048828125,20.46233367919922,16.516935348510742,2.3870527744293213,19.634965896606445,6.416651248931885,24.685932159423828,23.26124382019043,7.290033340454102,23.013864517211914,<15f
1753282107.91533,15.931726455688477,16.014719009399414,19.691652297973633,0.9514570832252502,9.336719512939453,17.898317337036133,8.109981536865234,14.35549259185791,6.868287086486816,19.158138275146484,9.995089530944824,26.470430374145508,23.346704483032227,19.333087921142578,2.1388444900512695,<15f
1753282107.9661098,15.609515190124512,14.053047180175781,11.252655982971191,22.938400268554688,3.230698823928833,4.570858478546143,20.937044143676758,9.3617525100708,8.220699310302734,2.622161865234375,3.759320020675659,16.05660057067871,16.56070899963379,25.926918029785156,18.223783493041992,<15f
1753282108.0167415,10.035395622253418,14.333587646484375,27.80852699279785,15.122310638427734,7.070755958557129,20.356473922729492,7.788060188293457,10.699544906616211,3.105926513671875,2.147620439529419,27.46923065185547,7.429538726806641,27.0170955657959,17.000091552734375,1.3188577890396118,<15f
1753282108.0672154,12.087873458862305,15.129372596740723,13.253325462341309,10.023028373718262,0.6569746732711792,25.09400177001953,0.763921320438385,19.126413345336914,10.942407608032227,5.195786952972412,29.775129318237305,8.222942352294922,4.062366485595703,25.264692306518555,16.158281326293945,<15f
